NUM_OF_BEDROOMS,NUM_OF_BATHROOMS,LIVING_AREA_sqft,LOT_AREA_sqft,FLOORS,WATER FRONT,VIEW_RATING,CONDITION_RATING,ABOVE_BASEMENT_sqft,BASEMENT_sqft,YEAR_BUILT,YEAR_RENOVATED,PRICE,CITY,ZIP,TOTAL_HOUSE_AREA_sqft
3.0,2.0,2060,4030,2.0,0.0,0.0,3.0,2060,0,1999,0,244615.0,Kent,98032,2060
4.0,2.0,3090,18645,2.0,0.0,0.0,3.0,3090,0,1995,0,370000.0,FederalWay,98023,3090
2.0,2.0,1700,3171,1.0,0.0,0.0,5.0,850,850,1927,0,189000.0,Auburn,98002,1700
3.0,2.0,2510,5503,2.0,0.0,2.0,3.0,2510,0,1995,0,820000.0,Seattle,98136,2510
6.0,3.0,3610,17580,1.0,0.0,4.0,5.0,2070,1540,1959,0,968000.0,Sammamish,98075,3610
3.0,2.0,1610,6480,1.0,0.0,0.0,4.0,1610,0,1947,1988,438750.0,Seattle,98125,1610
3.0,1.0,1110,6000,1.5,0.0,0.0,5.0,1110,0,1932,2002,589000.0,Seattle,98199,1110
3.0,2.0,1650,6150,2.0,0.0,0.0,4.0,1650,0,1926,1993,590000.0,Seattle,98116,1650
3.0,2.0,1980,12150,1.0,0.0,0.0,3.0,1980,0,1994,0,479900.0,Kent,98042,1980
2.0,2.0,880,1157,2.0,0.0,0.0,3.0,880,0,2007,0,210000.0,Seattle,98126,880
3.0,2.0,1490,9800,1.0,0.0,0.0,4.0,1140,350,1947,1988,745000.0,BeauxArtsVillage,98004,1490
3.0,2.0,2520,5400,1.5,0.0,0.0,4.0,1410,1110,1906,1990,840500.0,Seattle,98119,2520
7.0,4.0,4140,9066,1.0,0.0,0.0,3.0,2070,2070,1978,0,565000.0,Seattle,98125,4140
4.0,2.0,3420,8405,2.0,0.0,0.0,3.0,3420,0,2000,0,840000.0,Sammamish,98074,3420
4.0,2.0,3150,7277,2.0,0.0,0.0,3.0,3150,0,2006,0,681716.0,Renton,98056,3150
3.0,2.0,1580,7416,1.0,0.0,0.0,3.0,1150,430,1967,2011,600000.0,Bellevue,98005,1580
3.0,2.0,1660,8281,1.0,0.0,0.0,3.0,1660,0,1949,1998,380000.0,Seattle,98136,1660
3.0,1.0,1100,10125,1.0,0.0,0.0,3.0,1100,0,1969,2010,168500.0,Covington,98042,1100
2.0,1.0,1270,3200,1.0,0.0,0.0,4.0,960,310,1920,0,355000.0,Seattle,98103,1270
4.0,1.0,1450,6250,1.0,0.0,0.0,3.0,990,460,1964,2000,277000.0,Seattle,98146,1450
4.0,2.0,1830,9485,1.0,0.0,0.0,4.0,1200,630,1989,0,236000.0,FederalWay,98023,1830
3.0,2.0,1300,4127,1.0,0.0,0.0,4.0,650,650,1918,1953,270000.0,Seattle,98106,1300
2.0,2.0,2320,5500,1.5,0.0,2.0,3.0,1720,600,1925,2000,700000.0,Seattle,98144,2320
4.0,3.0,1680,9545,1.0,0.0,0.0,4.0,1080,600,1979,0,425000.0,Kenmore,98028,1680
3.0,2.0,2300,5500,1.5,0.0,0.0,4.0,2000,300,1921,0,635000.0,Seattle,98144,2300
3.0,2.0,1400,4000,1.0,0.0,0.0,3.0,870,530,1951,1994,510250.0,Seattle,98117,1400
4.0,2.0,2410,4560,2.0,0.0,2.0,5.0,1800,610,1929,0,960000.0,Seattle,98117,2410
3.0,2.0,1480,7480,1.0,0.0,0.0,4.0,1480,0,1992,0,254000.0,MapleValley,98038,1480
3.0,1.0,1390,9624,1.5,0.0,0.0,4.0,1390,0,1954,1979,299000.0,Shoreline,98155,1390
2.0,1.0,830,2699,1.0,0.0,0.0,3.0,830,0,1996,0,175000.0,MapleValley,98038,830
2.0,1.0,740,9003,1.0,0.0,0.0,3.0,740,0,1949,1998,157500.0,Kent,98031,740
5.0,2.0,1940,6000,1.0,0.0,0.0,5.0,970,970,1945,0,580000.0,Seattle,98115,1940
3.0,1.0,1340,15600,1.0,0.0,0.0,4.0,1340,0,1978,2000,124740.0,Kent,98042,1340
2.0,1.0,800,6240,1.0,0.0,0.0,3.0,800,0,1954,2005,285000.0,Seattle,98125,800
3.0,2.0,1310,9645,1.0,0.0,0.0,3.0,1310,0,1979,2014,242000.0,SeaTac,98198,1310
4.0,2.0,2330,4000,2.0,0.0,0.0,5.0,1300,1030,1924,1956,840000.0,Seattle,98105,2330
2.0,3.0,1400,1243,3.0,0.0,0.0,3.0,1400,0,2000,0,474800.0,Seattle,98103,1400
4.0,2.0,2360,4367,2.0,0.0,0.0,3.0,2360,0,2003,0,490000.0,Woodinville,98072,2360
3.0,2.0,1840,5752,2.0,0.0,0.0,3.0,1840,0,2003,0,465000.0,Kirkland,98034,1840
3.0,4.0,3890,7140,1.0,0.0,2.0,3.0,2390,1500,1943,2007,430000.0,Seattle,98178,3890
3.0,2.0,1400,8640,1.0,0.0,0.0,5.0,1400,0,1968,0,253400.0,FederalWay,98003,1400
3.0,2.0,2400,9701,1.0,0.0,0.0,3.0,2400,0,1990,2009,355000.0,FederalWay,98023,2400
2.0,2.0,1390,1302,2.0,0.0,0.0,3.0,1390,0,1986,0,186950.0,FederalWay,98003,1390
3.0,2.0,1680,11193,2.0,0.0,0.0,3.0,1680,0,1984,0,306000.0,Renton,98058,1680
4.0,2.0,2040,8800,1.0,0.0,0.0,4.0,1020,1020,1961,2001,510000.0,Bellevue,98007,2040
2.0,1.0,1080,4000,1.0,0.0,0.0,3.0,1080,0,1940,1996,345000.0,Seattle,98117,1080
3.0,3.0,2280,4280,1.0,0.0,0.0,5.0,1280,1000,1917,0,875000.0,Seattle,98103,2280
4.0,4.0,4490,5099,2.0,0.0,0.0,3.0,3390,1100,2006,0,700000.0,Snoqualmie,98065,4490
3.0,2.0,2810,5400,2.0,0.0,0.0,3.0,2810,0,2005,0,739000.0,Redmond,98052,2810
4.0,2.0,3753,7204,2.0,0.0,0.0,3.0,3336,417,2008,0,363000.0,FederalWay,98023,3753
4.0,4.0,3910,8095,2.0,0.0,0.0,3.0,3130,780,2007,0,782000.0,Issaquah,98029,3910
2.0,2.0,1050,1609,2.0,0.0,0.0,3.0,1050,0,2005,0,325000.0,Seattle,98144,1050
4.0,1.0,1600,4300,1.5,0.0,0.0,4.0,1600,0,1916,0,485000.0,Seattle,98103,1600
4.0,2.0,2590,10002,1.0,0.0,0.0,4.0,1340,1250,1968,0,452000.0,Kenmore,98028,2590
4.0,2.0,1720,9753,1.0,0.0,0.0,4.0,1120,600,1978,2000,264950.0,FederalWay,98023,1720
6.0,2.0,4410,14034,1.0,0.0,2.0,4.0,2350,2060,1965,0,472000.0,FederalWay,98003,4410
3.0,2.0,1590,11914,1.0,0.0,2.0,3.0,1090,500,1957,2000,267500.0,SeaTac,98188,1590
3.0,2.0,1360,1016,3.0,0.0,0.0,3.0,1310,50,2003,0,535000.0,Seattle,98115,1360
2.0,1.0,910,7000,1.0,0.0,0.0,3.0,910,0,1952,2008,389000.0,Seattle,98115,910
4.0,2.0,1390,7200,1.0,0.0,0.0,3.0,1140,250,1965,1993,400000.0,Seattle,98133,1390
3.0,2.0,1470,14821,1.0,0.0,0.0,4.0,1470,0,1958,1972,264000.0,Kent,98042,1470
4.0,2.0,2920,9904,2.0,0.0,0.0,4.0,2920,0,1990,0,690000.0,Issaquah,98029,2920
3.0,2.0,2390,4555,2.0,0.0,0.0,3.0,2390,0,2006,0,695000.0,Sammamish,98074,2390
3.0,2.0,1270,11600,1.0,0.0,0.0,4.0,1270,0,1964,0,246500.0,Kent,98031,1270
2.0,1.0,950,7560,1.0,0.0,0.0,3.0,950,0,1958,2004,230000.0,Renton,98058,950
4.0,2.0,2280,6660,1.5,0.0,2.0,3.0,1960,320,1940,1984,820000.0,Seattle,98119,2280
3.0,1.0,1010,5490,1.0,0.0,0.0,3.0,1010,0,1954,2005,145000.0,SeaTac,98168,1010
2.0,1.0,1260,5000,1.0,0.0,0.0,3.0,1040,220,1951,1994,436500.0,Seattle,98117,1260
3.0,2.0,2330,4000,1.5,0.0,2.0,5.0,1520,810,1927,0,680000.0,Seattle,98115,2330
5.0,3.0,2170,2440,1.5,0.0,0.0,4.0,1450,720,1911,1966,750500.0,Seattle,98105,2170
4.0,2.0,1880,7632,1.0,0.0,0.0,4.0,1180,700,1978,2000,266500.0,FederalWay,98023,1880
4.0,2.0,2300,3400,1.5,0.0,0.0,5.0,1550,750,1915,0,619000.0,Seattle,98117,2300
3.0,2.0,1240,14404,1.0,0.0,0.0,3.0,1240,0,1988,2000,405000.0,Redmond,98053,1240
2.0,1.0,820,3844,1.0,0.0,0.0,4.0,820,0,1916,0,300000.0,Seattle,98133,820
4.0,2.0,1530,6375,2.0,0.0,0.0,3.0,1530,0,1942,1983,231000.0,Renton,98058,1530
5.0,3.0,2900,12160,1.0,0.0,0.0,4.0,1890,1010,1967,0,790000.0,Bellevue,98005,2900
4.0,3.0,1240,3867,1.0,0.0,0.0,3.0,800,440,1987,2000,400000.0,Seattle,98125,1240
4.0,4.0,4140,13392,2.0,0.0,0.0,3.0,4140,0,2000,0,950000.0,Newcastle,98059,4140
4.0,2.0,2240,7725,1.0,0.0,0.0,5.0,1120,1120,1956,0,450000.0,Seattle,98106,2240
3.0,2.0,1480,5000,1.0,0.0,0.0,4.0,750,730,1928,0,595000.0,Seattle,98117,1480
3.0,2.0,2270,8876,1.0,0.0,0.0,3.0,1380,890,1977,2004,332000.0,Renton,98058,2270
3.0,1.0,1250,6250,1.0,0.0,0.0,2.0,1030,220,1949,0,155000.0,Seattle,98108,1250
5.0,2.0,1930,9747,1.0,0.0,0.0,4.0,1020,910,1962,0,400000.0,Kenmore,98028,1930
4.0,2.0,1700,7800,1.0,0.0,0.0,5.0,1120,580,1981,0,349000.0,Renton,98059,1700
3.0,1.0,1590,6420,1.0,0.0,0.0,3.0,1590,0,1944,0,529000.0,Seattle,98136,1590
5.0,2.0,1880,10000,1.0,0.0,0.0,3.0,960,920,1963,2008,405000.0,Kirkland,98034,1880
4.0,2.0,1640,4240,1.0,0.0,0.0,5.0,920,720,1921,0,635200.0,Seattle,98117,1640
3.0,2.0,2600,5085,1.0,0.0,0.0,4.0,1400,1200,1940,2001,540000.0,Seattle,98126,2600
2.0,1.0,710,1173,2.0,0.0,0.0,4.0,710,0,1943,0,402000.0,Seattle,98102,710
3.0,2.0,1460,5040,1.0,0.0,0.0,3.0,1100,360,1971,0,329932.0,Seattle,98133,1460
3.0,2.0,2080,9827,2.0,0.0,0.0,3.0,2080,0,1989,0,300000.0,FederalWay,98023,2080
5.0,2.0,2630,9216,2.0,0.0,0.0,3.0,2630,0,2003,0,525000.0,Duvall,98019,2630
4.0,2.0,2760,6850,2.0,0.0,0.0,3.0,2760,0,1999,0,602500.0,Newcastle,98056,2760
4.0,2.0,1670,12056,1.0,0.0,0.0,3.0,1670,0,1955,2005,400000.0,Kenmore,98028,1670
4.0,2.0,1990,4725,1.5,0.0,0.0,4.0,1190,800,1944,0,445000.0,Seattle,98126,1990
3.0,3.0,2600,5238,1.5,0.0,3.0,3.0,1890,710,1989,0,525000.0,DesMoines,98198,2600
2.0,1.0,1320,1824,1.5,0.0,0.0,4.0,1320,0,1909,1989,395000.0,Seattle,98144,1320
3.0,2.0,2240,3800,2.0,0.0,0.0,3.0,1370,870,1929,0,510000.0,Seattle,98115,2240
4.0,2.0,1960,8680,1.0,0.0,0.0,4.0,1290,670,1959,0,723000.0,Bellevue,98004,1960
4.0,3.0,2620,6707,2.0,0.0,0.0,3.0,2620,0,2000,0,672500.0,Sammamish,98075,2620
3.0,2.0,2770,9136,2.0,0.0,0.0,3.0,2770,0,1991,0,860000.0,Bellevue,98006,2770
3.0,1.0,2110,10005,1.0,0.0,0.0,5.0,1110,1000,1924,1956,475300.0,Kirkland,98033,2110
4.0,2.0,2290,4539,2.0,0.0,0.0,3.0,2290,0,2001,0,295000.0,Renton,98058,2290
4.0,3.0,3310,6166,2.0,0.0,0.0,3.0,3310,0,2008,0,658000.0,Snoqualmie,98065,3310
2.0,1.0,900,8580,1.0,0.0,0.0,3.0,900,0,1918,0,83000.0,Tukwila,98168,900
3.0,2.0,1940,7313,1.0,0.0,1.0,4.0,1440,500,1960,2001,685000.0,Seattle,98136,1940
3.0,2.0,1590,7617,2.0,0.0,0.0,3.0,1590,0,1986,0,210000.0,DesMoines,98198,1590
3.0,2.0,2930,6050,2.0,0.0,0.0,3.0,2930,0,2008,0,650880.0,Snoqualmie,98065,2930
2.0,2.0,1000,905,3.0,0.0,0.0,3.0,1000,0,2006,0,305000.0,Seattle,98117,1000
3.0,3.0,1730,1229,2.0,0.0,2.0,3.0,1320,410,2008,0,645000.0,Seattle,98119,1730
3.0,1.0,1220,4800,1.0,0.0,0.0,3.0,1220,0,1901,0,385000.0,Seattle,98122,1220
3.0,2.0,3060,12095,2.0,0.0,0.0,3.0,3060,0,1983,2009,860000.0,Bellevue,98006,3060
4.0,2.0,2910,5000,2.0,0.0,0.0,3.0,2910,0,2002,0,395000.0,Covington,98042,2910
3.0,2.0,1050,5850,1.0,0.0,0.0,3.0,1050,0,1980,0,260000.0,Burien,98166,1050
3.0,2.0,1560,7352,1.0,0.0,0.0,3.0,1560,0,1992,0,196440.0,Algona,98001,1560
3.0,2.0,1550,8509,1.0,0.0,0.0,3.0,1150,400,1959,1989,369000.0,Seattle,98106,1550
3.0,2.0,2200,7278,2.0,0.0,0.0,3.0,2200,0,1990,2009,349900.0,Renton,98058,2200
2.0,2.0,1740,2500,2.0,0.0,2.0,3.0,1210,530,1994,0,650000.0,Seattle,98112,1740
3.0,1.0,1210,9525,1.0,0.0,0.0,3.0,1210,0,1955,2005,299950.0,Seattle,98106,1210
3.0,2.0,1590,11745,1.0,0.0,0.0,3.0,1090,500,1978,0,190000.0,Auburn,98001,1590
4.0,2.0,3420,7200,1.0,0.0,3.0,5.0,1770,1650,1947,0,715000.0,Seattle,98125,3420
4.0,2.0,3190,11375,1.0,0.0,0.0,5.0,2210,980,1946,0,659000.0,Seattle,98125,3190
3.0,2.0,1920,5405,1.0,0.0,2.0,4.0,960,960,1947,1988,490000.0,Seattle,98126,1920
3.0,2.0,1700,8400,1.0,0.0,0.0,3.0,1460,240,1947,2012,750000.0,Seattle,98199,1700
4.0,2.0,2310,3570,1.5,0.0,0.0,3.0,1490,820,1927,2014,700000.0,Seattle,98103,2310
3.0,2.0,2670,10082,1.0,0.0,0.0,3.0,2670,0,1987,2000,642000.0,Sammamish,98074,2670
4.0,2.0,2060,8470,1.0,0.0,0.0,3.0,1440,620,1983,2009,655000.0,Bellevue,98006,2060
2.0,2.0,1240,1546,2.0,0.0,0.0,3.0,1240,0,2007,0,330000.0,Seattle,98108,1240
3.0,2.0,1860,3690,2.0,0.0,0.0,3.0,1860,0,2000,0,384950.0,Kenmore,98028,1860
3.0,2.0,2000,7350,1.0,0.0,0.0,3.0,2000,0,1953,0,560000.0,Seattle,98177,2000
3.0,2.0,1820,8058,1.0,0.0,0.0,3.0,1260,560,1974,0,425000.0,Kirkland,98034,1820
3.0,2.0,1060,5750,1.0,0.0,0.0,3.0,1060,0,1981,2013,315000.0,Seattle,98126,1060
3.0,2.0,1950,9906,2.0,0.0,0.0,3.0,1950,0,1988,2000,530000.0,Sammamish,98074,1950
2.0,1.0,940,4800,1.0,0.0,0.0,4.0,940,0,1911,1955,399000.0,Seattle,98116,940
2.0,2.0,1220,3568,1.5,0.0,0.0,4.0,1220,0,1976,1992,168000.0,DesMoines,98198,1220
3.0,1.0,1200,9800,1.0,0.0,0.0,4.0,1200,0,1971,0,374000.0,Woodinville,98072,1200
5.0,4.0,3990,18897,2.0,0.0,0.0,3.0,3090,900,1937,2010,740000.0,Seattle,98125,3990
2.0,1.0,1880,7560,1.0,0.0,0.0,3.0,940,940,1919,2001,280000.0,Seattle,98126,1880
4.0,2.0,2280,7200,2.0,0.0,0.0,3.0,2280,0,1994,0,322000.0,Kent,98030,2280
3.0,2.0,2580,11000,1.0,0.0,0.0,4.0,1290,1290,1951,1999,459900.0,Bellevue,98006,2580
4.0,3.0,2600,4674,1.0,0.0,0.0,3.0,1560,1040,1976,0,750000.0,Seattle,98115,2600
5.0,3.0,2220,4000,1.0,0.0,0.0,3.0,1230,990,1973,2013,427000.0,Seattle,98144,2220
4.0,3.0,2840,4120,1.5,0.0,0.0,4.0,2060,780,1931,0,735000.0,Seattle,98118,2840
4.0,2.0,2560,8780,2.0,0.0,0.0,3.0,2560,0,1992,0,642000.0,Issaquah,98029,2560
2.0,1.0,1890,5202,1.5,0.0,0.0,4.0,1890,0,1909,1989,645500.0,Seattle,98117,1890
3.0,2.0,2180,10230,1.0,0.0,0.0,4.0,1090,1090,1961,2001,325000.0,Seattle,98118,2180
3.0,2.0,2780,11964,2.0,0.0,0.0,3.0,2780,0,2009,0,825500.0,Kirkland,98034,2780
4.0,4.0,3760,5000,2.0,0.0,0.0,3.0,2860,900,2014,0,919204.0,Seattle,98117,3760
5.0,3.0,2080,13189,2.0,0.0,0.0,3.0,2080,0,1987,2000,538888.0,Sammamish,98074,2080
3.0,2.0,2460,12028,2.0,0.0,0.0,3.0,2460,0,1996,0,693000.0,Redmond,98052,2460
4.0,2.0,2550,6256,2.0,0.0,0.0,3.0,2550,0,1992,0,587000.0,Woodinville,98072,2550
3.0,2.0,1760,1146,3.0,0.0,0.0,3.0,1760,0,2014,0,615000.0,Seattle,98122,1760
3.0,2.0,1620,7330,1.0,0.0,0.0,4.0,1090,530,1974,0,459000.0,Kirkland,98034,1620
3.0,2.0,1790,12000,1.0,0.0,0.0,3.0,1040,750,1960,2012,243000.0,DesMoines,98198,1790
4.0,2.0,2780,9900,2.0,0.0,0.0,4.0,2780,0,1978,2000,660000.0,Sammamish,98074,2780
1.0,1.0,750,4000,1.0,0.0,0.0,3.0,750,0,1918,0,250000.0,Seattle,98136,750
3.0,1.0,960,6634,1.0,0.0,0.0,3.0,960,0,1952,2008,315000.0,Seattle,98125,960
3.0,2.0,2030,8880,1.0,0.0,0.0,3.0,1330,700,1963,2008,404000.0,Seattle,98108,2030
2.0,2.0,1380,1073,2.0,0.0,0.0,3.0,1140,240,2011,0,285000.0,Seattle,98126,1380
3.0,2.0,1720,5525,1.0,0.0,2.0,5.0,960,760,1941,0,500000.0,Seattle,98108,1720
2.0,1.0,1210,4800,1.0,0.0,0.0,3.0,1060,150,1950,2005,380000.0,Seattle,98108,1210
3.0,1.0,950,4250,1.5,0.0,0.0,5.0,950,0,1948,1985,469000.0,Seattle,98122,950
2.0,2.0,1710,4234,2.0,0.0,0.0,3.0,1330,380,1920,1979,405000.0,Seattle,98136,1710
2.0,2.0,1410,12282,1.5,0.0,0.0,5.0,1410,0,1909,1988,439900.0,Preston,98050,1410
4.0,2.0,2910,7631,2.0,0.0,2.0,3.0,2910,0,2006,0,525000.0,MapleValley,98038,2910
4.0,2.0,2220,7064,2.0,0.0,0.0,3.0,2220,0,1988,2000,580000.0,Issaquah,98029,2220
3.0,2.0,1380,4500,1.0,0.0,0.0,3.0,1380,0,2008,0,275000.0,MapleValley,98038,1380
3.0,2.0,1760,5000,1.0,0.0,0.0,5.0,960,800,1920,0,629000.0,Seattle,98199,1760
1.0,1.0,730,3000,1.0,0.0,0.0,3.0,730,0,1911,1979,395000.0,Seattle,98107,730
4.0,2.0,2460,5000,2.0,0.0,0.0,5.0,1620,840,1938,0,965000.0,Seattle,98112,2460
3.0,2.0,2160,6272,1.0,0.0,0.0,4.0,1390,770,1960,2001,820000.0,Seattle,98115,2160
4.0,2.0,1990,4600,1.5,0.0,2.0,4.0,1420,570,1932,1958,661000.0,Seattle,98126,1990
4.0,2.0,2710,5500,2.0,0.0,0.0,3.0,2710,0,1999,0,668500.0,Sammamish,98074,2710
3.0,2.0,2680,7836,2.0,0.0,0.0,3.0,2680,0,1990,2009,350000.0,Auburn,98092,2680
4.0,2.0,1850,7560,1.0,0.0,0.0,4.0,1540,310,1978,2000,250000.0,Kent,98032,1850
4.0,2.0,3190,7869,2.0,0.0,2.0,3.0,3190,0,2001,0,725995.0,Snoqualmie,98065,3190
3.0,2.0,2730,5832,2.0,0.0,0.0,3.0,2730,0,1998,2006,1000000.0,Bellevue,98005,2730
3.0,2.0,1840,9990,2.0,0.0,0.0,5.0,1840,0,1961,0,686000.0,Seattle,98177,1840
4.0,2.0,2720,10000,2.0,0.0,0.0,3.0,2720,0,1987,2000,665000.0,Sammamish,98074,2720
3.0,2.0,2290,3475,2.0,0.0,0.0,3.0,2290,0,2006,0,653000.0,Issaquah,98029,2290
2.0,1.0,990,4802,1.0,0.0,0.0,3.0,990,0,1947,2012,430000.0,Seattle,98117,990
2.0,2.0,1140,2980,2.0,0.0,0.0,3.0,1140,0,1988,2000,305000.0,Issaquah,98029,1140
4.0,2.0,1840,4337,2.0,0.0,0.0,4.0,1840,0,1917,0,809000.0,Seattle,98112,1840
2.0,1.0,1110,6800,1.0,0.0,0.0,5.0,1000,110,1947,0,440150.0,Seattle,98133,1110
4.0,2.0,2150,9070,2.0,0.0,0.0,4.0,2150,0,1985,0,615000.0,Redmond,98052,2150
3.0,2.0,2230,5750,2.0,0.0,0.0,3.0,2230,0,2003,0,1035000.0,Kirkland,98033,2230
2.0,1.0,1170,6000,1.0,0.0,0.0,4.0,970,200,1941,1998,455000.0,Seattle,98103,1170
3.0,2.0,1960,7200,1.0,0.0,0.0,4.0,980,980,1940,2001,635000.0,Seattle,98118,1960
3.0,2.0,2610,9002,2.0,0.0,0.0,3.0,2610,0,1988,2000,675000.0,Redmond,98052,2610
3.0,2.0,2130,8721,1.0,0.0,0.0,3.0,1570,560,1987,2000,316000.0,Kent,98031,2130
3.0,2.0,1670,5400,2.0,0.0,0.0,5.0,1670,0,1912,0,985000.0,Seattle,98112,1670
3.0,2.0,1890,7004,1.0,0.0,0.0,3.0,1290,600,1965,1993,465500.0,Seattle,98118,1890
3.0,1.0,950,13475,1.0,0.0,0.0,3.0,950,0,1950,2005,305000.0,Shoreline,98155,950
4.0,2.0,2430,14400,1.0,0.0,0.0,5.0,1670,760,1963,0,645000.0,Bellevue,98007,2430
4.0,2.0,2360,6000,1.0,0.0,0.0,5.0,1260,1100,1939,0,730000.0,Seattle,98199,2360
3.0,2.0,1510,8301,1.0,0.0,0.0,3.0,1510,0,1967,2011,366000.0,Kirkland,98034,1510
3.0,2.0,2080,4828,2.0,0.0,0.0,3.0,2080,0,2002,0,290000.0,Covington,98042,2080
3.0,2.0,1750,15500,1.0,0.0,0.0,3.0,1490,260,1982,0,472500.0,Sammamish,98075,1750
3.0,2.0,1810,4064,1.5,0.0,0.0,3.0,1810,0,1925,2002,550000.0,Seattle,98103,1810
4.0,2.0,1790,11875,1.0,0.0,0.0,4.0,1490,300,1969,0,410000.0,Issaquah,98027,1790
4.0,3.0,2340,11034,1.0,0.0,0.0,3.0,1720,620,1967,2011,440000.0,LakeForestPark,98155,2340
3.0,2.0,1690,9626,2.0,0.0,0.0,3.0,1690,0,1984,0,535000.0,Issaquah,98027,1690
4.0,2.0,2070,7476,2.0,0.0,0.0,3.0,2070,0,2003,0,300000.0,Auburn,98092,2070
3.0,2.0,2240,6396,2.0,0.0,0.0,3.0,2240,0,2002,0,432500.0,Snoqualmie,98065,2240
3.0,1.0,1010,7245,1.0,0.0,0.0,3.0,1010,0,1969,2010,199950.0,FederalWay,98003,1010
3.0,2.0,1120,6900,1.0,0.0,0.0,5.0,1120,0,1956,0,439800.0,Bellevue,98007,1120
3.0,2.0,1990,5650,1.0,0.0,1.0,3.0,1320,670,1963,2008,345000.0,Seattle,98178,1990
3.0,1.0,1450,8820,1.0,0.0,0.0,3.0,1050,400,1958,2004,274950.0,Tukwila,98168,1450
4.0,2.0,1920,8497,2.0,0.0,0.0,3.0,1920,0,1998,2006,270000.0,Auburn,98092,1920
2.0,2.0,1175,1366,2.0,0.0,0.0,3.0,740,435,2005,0,342000.0,Seattle,98103,1175
3.0,2.0,1320,13200,1.0,0.0,0.0,3.0,1320,0,1970,2014,327000.0,Renton,98059,1320
5.0,2.0,3990,3839,1.0,0.0,0.0,4.0,1990,2000,1962,0,610000.0,Seattle,98112,3990
2.0,1.0,1140,5720,1.0,0.0,0.0,3.0,850,290,1947,2012,455000.0,Seattle,98115,1140
4.0,2.0,1720,4240,1.5,0.0,0.0,4.0,1460,260,1925,1968,540000.0,Seattle,98144,1720
4.0,3.0,2150,9915,1.0,0.0,0.0,5.0,1240,910,1976,0,411000.0,Newcastle,98056,2150
3.0,2.0,1790,8203,1.5,0.0,1.0,3.0,1790,0,1910,2006,544000.0,Seattle,98116,1790
2.0,2.0,2210,6327,1.0,0.0,0.0,3.0,2210,0,2003,0,802000.0,Redmond,98053,2210
3.0,3.0,2180,7519,1.0,0.0,0.0,4.0,1310,870,1981,0,568500.0,Redmond,98052,2180
3.0,2.0,1950,3600,2.0,0.0,0.0,3.0,1950,0,2010,0,298000.0,MapleValley,98038,1950
3.0,2.0,1495,936,3.0,0.0,0.0,3.0,1405,90,2006,0,400000.0,Seattle,98144,1495
3.0,2.0,1660,6000,1.0,0.0,0.0,3.0,1110,550,1979,2014,425000.0,Seattle,98122,1660
3.0,2.0,1950,8130,2.0,0.0,0.0,4.0,1950,0,1990,0,328500.0,Kent,98042,1950
5.0,3.0,2550,5040,1.5,0.0,0.0,5.0,2550,0,1902,0,650000.0,Seattle,98122,2550
3.0,2.0,1370,3850,1.0,0.0,0.0,5.0,770,600,1911,1988,850000.0,Seattle,98112,1370
4.0,2.0,2200,4000,2.0,0.0,0.0,5.0,1430,770,1908,0,930000.0,Seattle,98119,2200
3.0,2.0,1250,6041,1.5,0.0,0.0,5.0,1250,0,1942,0,530000.0,Seattle,98115,1250
4.0,2.0,2220,8872,1.0,0.0,0.0,4.0,1110,1110,1961,2001,495000.0,Bellevue,98006,2220
3.0,2.0,1620,4200,1.0,0.0,0.0,5.0,830,790,1945,0,500000.0,Seattle,98115,1620
4.0,2.0,3030,9687,2.0,0.0,0.0,3.0,2020,1010,1998,2006,471000.0,NorthBend,98045,3030
3.0,1.0,1030,9120,1.0,0.0,0.0,3.0,1030,0,1961,2004,223000.0,Kent,98032,1030
3.0,2.0,2190,4882,2.0,0.0,0.0,3.0,2190,0,1999,0,503000.0,LakeForestPark,98155,2190
3.0,2.0,1440,5600,1.0,0.0,0.0,4.0,720,720,1942,2007,230000.0,Renton,98056,1440
4.0,2.0,2170,9600,1.0,0.0,0.0,3.0,1460,710,1980,0,550000.0,Redmond,98052,2170
4.0,4.0,2930,3200,1.5,0.0,0.0,5.0,2130,800,1925,0,1100000.0,Seattle,98119,2930
3.0,2.0,1180,9048,1.0,0.0,0.0,3.0,1180,0,1960,2012,193000.0,Burien,98148,1180
3.0,2.0,1660,8797,1.0,0.0,0.0,4.0,1660,0,1956,0,712500.0,Bellevue,98004,1660
3.0,3.0,2390,9313,1.0,0.0,0.0,5.0,1390,1000,1942,0,689800.0,Seattle,98133,2390
3.0,2.0,1360,5120,1.5,0.0,0.0,4.0,910,450,1924,0,430000.0,Seattle,98116,1360
3.0,2.0,1840,3500,1.5,0.0,0.0,5.0,1540,300,1910,0,785200.0,Seattle,98122,1840
4.0,4.0,4130,12320,2.0,0.0,0.0,3.0,4130,0,2001,0,1070000.0,Newcastle,98059,4130
5.0,4.0,3490,9680,2.0,0.0,4.0,3.0,2460,1030,1980,0,941500.0,Shoreline,98177,3490
4.0,2.0,1830,5175,2.0,0.0,0.0,3.0,1830,0,2003,0,312000.0,MapleValley,98038,1830
4.0,3.0,1550,4000,1.5,0.0,0.0,3.0,1550,0,1930,1997,835000.0,Seattle,98105,1550
3.0,2.0,2050,9000,1.0,0.0,0.0,4.0,2050,0,1951,1999,713250.0,MercerIsland,98040,2050
